  

PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: 2.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 2.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: 2.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 1.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: 2.0
PowerB: 70,PowerC: 0,SpeedB: 500.0,SpeedC: 500.0,GyroAngle: 2.0
PowerB: 70,PowerC: 0,SpeedB: 340.0,SpeedC: 330.0,GyroAngle: 3.0
PowerB: 0,PowerC: 0,SpeedB: 200.0,SpeedC: 200.0,GyroAngle: 3.0
PowerB: 0,PowerC: 0,SpeedB: 80.0,SpeedC: 70.0,GyroAngle: 1.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: 1.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: 1.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: 1.0
PowerB: 30,PowerC: 0,SpeedB: -36890.0,SpeedC: -36880.0,GyroAngle: 0.0
PowerB: 30,PowerC: 0,SpeedB: 80.0,SpeedC: -70.0,GyroAngle: -37.0
PowerB: 30,PowerC: 0,SpeedB: 160.0,SpeedC: -170.0,GyroAngle: -115.0
PowerB: 30,PowerC: 0,SpeedB: 170.0,SpeedC: -170.0,GyroAngle: -195.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -170.0,GyroAngle: -276.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -170.0,GyroAngle: -357.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -170.0,GyroAngle: -440.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -180.0,GyroAngle: -523.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -170.0,GyroAngle: -607.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -180.0,GyroAngle: -690.0
PowerB: 30,PowerC: 0,SpeedB: 170.0,SpeedC: -170.0,GyroAngle: -770.0
PowerB: 30,PowerC: 0,SpeedB: 180.0,SpeedC: -180.0,GyroAngle: -854.0
PowerB: 0,PowerC: 0,SpeedB: 140.0,SpeedC: -40.0,GyroAngle: -895.0
PowerB: 0,PowerC: 0,SpeedB: 30.0,SpeedC: 10.0,GyroAngle: -901.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -899.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -900.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -899.0
PowerB: 70,PowerC: 0,SpeedB: -2000.0,SpeedC: 1850.0,GyroAngle: -899.0
PowerB: 70,PowerC: 0,SpeedB: 120.0,SpeedC: 130.0,GyroAngle: -896.0
PowerB: 70,PowerC: 0,SpeedB: 280.0,SpeedC: 300.0,GyroAngle: -890.0
PowerB: 70,PowerC: 0,SpeedB: 400.0,SpeedC: 420.0,GyroAngle: -886.0
PowerB: 70,PowerC: 0,SpeedB: 500.0,SpeedC: 500.0,GyroAngle: -887.0
PowerB: 70,PowerC: 0,SpeedB: 500.0,SpeedC: 500.0,GyroAngle: -888.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 520.0,GyroAngle: -889.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -891.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -892.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -892.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -893.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -893.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -893.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -893.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 570.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 620.0,SpeedC: 590.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 530.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 550.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -894.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 530.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 570.0,SpeedC: 590.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 590.0,SpeedC: 570.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -895.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -896.0
PowerB: 70,PowerC: 0,SpeedB: 440.0,SpeedC: 440.0,GyroAngle: -896.0
PowerB: 70,PowerC: 0,SpeedB: 320.0,SpeedC: 320.0,GyroAngle: -894.0
PowerB: 0,PowerC: 0,SpeedB: 150.0,SpeedC: 150.0,GyroAngle: -895.0
PowerB: 0,PowerC: 0,SpeedB: 30.0,SpeedC: 20.0,GyroAngle: -895.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -895.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -895.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -895.0
PowerB: 30,PowerC: 0,SpeedB: -30750.0,SpeedC: -30750.0,GyroAngle: -894.0
PowerB: 30,PowerC: 0,SpeedB: -80.0,SpeedC: 70.0,GyroAngle: -858.0
PowerB: 30,PowerC: 0,SpeedB: -190.0,SpeedC: 180.0,GyroAngle: -771.0
PowerB: 30,PowerC: 0,SpeedB: -180.0,SpeedC: 180.0,GyroAngle: -688.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 180.0,GyroAngle: -607.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: -527.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: -447.0
PowerB: 30,PowerC: 0,SpeedB: -160.0,SpeedC: 180.0,GyroAngle: -368.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 160.0,GyroAngle: -290.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 180.0,GyroAngle: -210.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 160.0,GyroAngle: -131.0
PowerB: 30,PowerC: 0,SpeedB: -160.0,SpeedC: 170.0,GyroAngle: -52.0
PowerB: 0,PowerC: 0,SpeedB: -150.0,SpeedC: 70.0,GyroAngle: -4.0
PowerB: 0,PowerC: 0,SpeedB: -40.0,SpeedC: -20.0,GyroAngle: 0.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: -10.0,GyroAngle: -3.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: -10.0,GyroAngle: -5.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -5.0
PowerB: 70,PowerC: 0,SpeedB: 1990.0,SpeedC: -1830.0,GyroAngle: -5.0
PowerB: 70,PowerC: 0,SpeedB: 110.0,SpeedC: 110.0,GyroAngle: -7.0
PowerB: 70,PowerC: 0,SpeedB: 320.0,SpeedC: 290.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 450.0,SpeedC: 420.0,GyroAngle: -23.0
PowerB: 70,PowerC: 0,SpeedB: 550.0,SpeedC: 540.0,GyroAngle: -23.0
PowerB: 70,PowerC: 0,SpeedB: 550.0,SpeedC: 560.0,GyroAngle: -21.0
PowerB: 70,PowerC: 0,SpeedB: 550.0,SpeedC: 560.0,GyroAngle: -19.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -18.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 550.0,GyroAngle: -17.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -16.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 550.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 520.0,SpeedC: 510.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 550.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 520.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 620.0,SpeedC: 620.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -14.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 520.0,SpeedC: 510.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -16.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 510.0,SpeedC: 510.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -16.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 530.0,GyroAngle: -16.0
PowerB: 70,PowerC: 0,SpeedB: 540.0,SpeedC: 540.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 530.0,SpeedC: 540.0,GyroAngle: -16.0
PowerB: 70,PowerC: 0,SpeedB: 500.0,SpeedC: 500.0,GyroAngle: -15.0
PowerB: 70,PowerC: 0,SpeedB: 330.0,SpeedC: 330.0,GyroAngle: -14.0
PowerB: 0,PowerC: 0,SpeedB: 180.0,SpeedC: 170.0,GyroAngle: -15.0
PowerB: 0,PowerC: 0,SpeedB: 40.0,SpeedC: 30.0,GyroAngle: -16.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -16.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -16.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: -16.0
PowerB: 30,PowerC: 0,SpeedB: -24590.0,SpeedC: -24520.0,GyroAngle: -15.0
PowerB: 30,PowerC: 0,SpeedB: -80.0,SpeedC: 70.0,GyroAngle: 21.0
PowerB: 30,PowerC: 0,SpeedB: -190.0,SpeedC: 170.0,GyroAngle: 108.0
PowerB: 30,PowerC: 0,SpeedB: -190.0,SpeedC: 190.0,GyroAngle: 195.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 180.0,GyroAngle: 276.0
PowerB: 30,PowerC: 0,SpeedB: -160.0,SpeedC: 160.0,GyroAngle: 352.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 180.0,GyroAngle: 431.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: 511.0
PowerB: 30,PowerC: 0,SpeedB: -160.0,SpeedC: 170.0,GyroAngle: 590.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: 669.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: 748.0
PowerB: 30,PowerC: 0,SpeedB: -170.0,SpeedC: 170.0,GyroAngle: 828.0
PowerB: 0,PowerC: 0,SpeedB: -140.0,SpeedC: 60.0,GyroAngle: 876.0
PowerB: 0,PowerC: 0,SpeedB: -40.0,SpeedC: -20.0,GyroAngle: 880.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: 878.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: -10.0,GyroAngle: 875.0
PowerB: 0,PowerC: 0,SpeedB: 0.0,SpeedC: 0.0,GyroAngle: 876.0
PowerB: 100,PowerC: 0,SpeedB: 1980.0,SpeedC: -1840.0,GyroAngle: 876.0
PowerB: 100,PowerC: 0,SpeedB: 120.0,SpeedC: 110.0,GyroAngle: 873.0
PowerB: 100,PowerC: 0,SpeedB: 320.0,SpeedC: 290.0,GyroAngle: 866.0
PowerB: 100,PowerC: 0,SpeedB: 470.0,SpeedC: 440.0,GyroAngle: 857.0
PowerB: 100,PowerC: 0,SpeedB: 560.0,SpeedC: 550.0,GyroAngle: 857.0
PowerB: 100,PowerC: 0,SpeedB: 720.0,SpeedC: 730.0,GyroAngle: 857.0
PowerB: 100,PowerC: 0,SpeedB: 810.0,SpeedC: 790.0,GyroAngle: 856.0
PowerB: 100,PowerC: 0,SpeedB: 810.0,SpeedC: 810.0,GyroAngle: 856.0
PowerB: 100,PowerC: 0,SpeedB: 800.0,SpeedC: 810.0,GyroAngle: 856.0
